        0.00000|    17321.08884|    15601.56236|    11685.75858|    12566.47027|     9765.42004|    13225.58718|    15451.49732|    11923.05805|    16316.95871|    21056.31443|    17689.41090|    11681.38265|    13124.77506|    18887.42475|    29534.39313|    15798.51603|    20489.18860|    20434.96575|     8855.41523|    24610.87933|    13079.34197|     4200.08726|    15026.99502|    16283.44608|    11621.87081|    10229.33913|    17198.05375|    11831.25019|    19734.86810|    14375.57741|     9990.41103|    18335.73538|    14430.65226|    15287.35547|    17855.89784|    17902.48547|    18431.35784|    15958.68356|    13406.22984|    15076.67031|    14611.70148|    12501.40579|    17241.96212|     7720.39126|    20770.63907|    16562.18367|    13729.76982|    14026.53029|    18127.22247|    16504.45471|    17538.46732|    18597.31959|    12276.90945|    16635.26825|    18399.93731|    23752.68417|    10512.35043|    12095.11722|    16372.04559|    11188.61941|    12686.34736|    17185.04479|    14875.16523|    10961.24254|    15046.67885|    12800.69351|    16906.87369|    14629.15583|    12296.37007|    19926.69991|    16625.63789|    14593.07027|    14321.45476|    13538.89903|    19496.31726|    11926.59965|    19027.18458|    19534.23154|     3236.95229|    12515.49573|    21888.77497|    14951.77420|    14277.32842|     9433.22196|    11908.09077|    13967.37952|    16778.44524|    20445.63658|    19913.35954|    19893.79382|    24872.19153|    20482.03465|    16228.60085|    14002.45681|    12830.13421|    17257.85900|    13146.20958|    11381.71007|    17464.95152|    14445.48511|    15020.90718|     2087.34496|     8259.76912|        0.00000|    21133.97474|    19055.78882|    17594.94101|    16446.59255|    16350.55993|     9130.92927|    16608.37410|    21875.60772|    10934.40848|    13257.21986|    20898.01295|    15790.35743|     6191.51790|    13318.36646|    20883.96246|    20551.32958|    11876.52827|    10523.35016|    14011.75109|    15314.28555|     9259.68656|    15826.43081|    13219.79222|    16180.73207|    15061.63521|    17019.55592|    13724.59880|    15386.25660|    17855.50504|    12109.02771|    15800.93073|    16698.81768|    11182.22726|    12698.27448|    15063.50592|    15630.92846|    15092.76196|    20504.73508|    15741.75221|    13965.78325|    14919.81721|    12949.01616|    12888.26202|    17096.55248|    16529.13954|
    17321.08884|        0.00000|     5157.84783|    15788.69981|     8192.93992|    15247.75225|     8148.27339|    15716.25187|    14430.49394|     6312.25037|    17726.19955|    14348.80153|    13232.86208|     6890.83298|    16458.43380|    19856.88292|    16807.70760|    10811.67839|    16383.09290|    12480.66894|    25412.42993|     7651.35042|    16530.60513|    15616.17257|    13376.99100|    10459.06590|    11487.31582|    17310.69432|     9184.70250|    16329.36841|    11729.02972|    12090.52568|    16886.47419|     8198.55681|    14421.11520|    12950.10895|    15211.87514|    17818.23257|    16233.00522|    14909.04069|    13169.79328|     9491.61160|    12766.16034|    12924.67522|    12295.21679|    16453.35216|    12510.31083|    16326.18643|    12119.65326|    12811.86128|    16609.90590|     9504.79181|     6995.84323|    14194.32975|     4730.19598|    11552.53943|    18949.69861|    15841.20157|    11228.87696|    17609.60296|    12691.43026|    11525.09384|     2048.93192|     6841.48972|     9054.36551|    12320.38458|    11309.39534|    18089.95138|    11982.60814|     8434.32232|    15609.41300|    11063.87840|    12686.19324|     8200.40104|    11632.02200|    17589.44024|    12404.09635|    16264.37286|    20004.67085|    16383.35120|    12978.89478|    23440.25440|    12522.68419|    15750.47596|    11326.18824|    10967.32107|    11538.38858|    16624.71836|    10440.92824|    14026.50669|    16582.59527|    13698.15283|    17835.48695|     1092.48799|     7714.19815|     9691.72159|    14006.58950|    11239.33256|    13481.82471|     9431.27600|    15996.96455|     9518.72723|    15233.74388|     9061.31972|        0.00000|    14845.71608|    13627.79727|     4730.50593|    12316.21109|    14443.68290|     8190.15957|    15518.67427|    19229.06003|    16263.25962|    10005.95035|    15498.07111|    14268.81617|    14539.17449|    11595.87827|    15455.97091|    20349.45851|    14845.83208|    13831.32543|    12150.54861|    16115.83614|    12105.77767|     5539.03342|    13690.23153|    15387.23940|     3460.15885|    14035.63562|     9594.21734|    16889.06746|    18695.89757|    12221.66828|    12549.66122|    11318.74309|    11446.98181|    14249.75392|    11840.32833|    13851.84059|     2228.32688|     9779.15011|    14800.98251|    15148.86094|    13012.94018|    21909.94377|    14391.07287|    15208.70082|    14622.26251|
    15601.56236|     5157.84783|        0.00000|    12113.80004|     3035.09209|    10089.90442|     2990.42556|    10714.48164|     9272.64611|     7013.44443|    14022.07202|     9190.95370|     8623.64946|     7592.02705|    17012.83869|    14699.03509|    11649.85976|     5653.83056|    11225.24507|    11893.59926|    25097.35760|     7064.28073|    13990.08964|    11342.29471|     8219.14317|     5301.21807|     6329.46799|    14915.84216|     4026.85466|    13414.21536|     6571.18188|     6932.67784|    12305.25625|     8899.75088|    13686.37291|    13397.75621|    10054.02731|    13237.01464|    14871.88065|     9911.37335|    10994.93106|     4333.76377|     7764.39012|    11329.65647|     7881.17110|    14858.33342|     7352.46299|    11168.33859|    12820.84733|    13513.05535|    11452.05807|     4346.94397|     7697.03729|    12437.68929|     5431.39005|    10191.41486|    16706.98467|    10683.35373|    11930.07102|    12687.34529|     7864.97395|     6367.24600|     5021.80378|     1683.64189|     9755.55958|    10937.57890|     6151.54751|    12932.10355|     6824.76031|     7847.25263|    14014.39426|     5906.03056|    10884.54959|     3042.55320|    11938.72083|    17896.13906|     9644.38806|    11683.15493|    14846.82302|    12364.61007|     8430.99619|    18831.04178|    13223.87826|    10592.62812|     6168.34041|    11668.51514|    12092.79347|    13897.47034|    11142.12231|    12665.38212|    11876.72940|    10538.12668|    12677.63912|     4065.35985|     2556.35031|     4533.87376|     8848.74166|    11940.52663|     8323.97688|     4273.42817|    11387.75192|    12491.59909|    13514.21740|     8746.24739|        0.00000|     9687.86824|    11718.22666|     5431.70000|    10125.93981|    14750.38172|     8891.35364|    10360.82643|    14071.21220|    11105.41178|     4848.10252|    10340.22327|     9110.96834|    11998.65900|    10260.63327|    10741.32545|    15191.61068|     9687.98425|    10481.10170|     6992.70078|    15800.76382|     8678.95155|     6240.22749|     8532.38369|    10229.39157|     4161.35292|     8877.78779|     7403.94606|    11891.40012|    13538.04973|     9826.81613|     7391.81339|    10731.67340|     6445.21159|     9640.54129|     7259.11040|     8693.99276|     2929.52095|    10226.79737|    15502.17657|     9991.01311|    13714.13425|    16752.09593|     9564.61656|    10050.85298|    12278.10578|
    11685.75858|    15788.69981|    12113.80004|        0.00000|     9078.70795|    16133.52028|    10561.20225|    16217.33795|    18291.15828|    13947.56598|    25361.51516|    16881.31101|     7498.40255|     8897.86682|    18465.46764|    26812.83513|    10621.29603|    17767.63060|    15475.76481|    11877.88431|    31296.11096|    13079.91422|    11205.41762|    12362.61009|    15169.86161|     7438.89071|    13476.74899|    14533.66882|     8086.94537|    13939.96037|     5542.61815|     5807.43094|    13158.51538|    12061.25953|    12561.12600|    17244.48618|    17744.38462|    13254.13784|    14680.10227|    14151.53278|    12412.28538|    15465.13254|    13267.24642|    17201.85472|     5056.00633|    20730.53166|    17328.02431|    20097.87005|    11362.14536|     9390.20346|    19142.41537|    15844.10738|    15206.22151|     9612.52452|    16062.24202|     9999.63648|    19231.89026|    16880.45066|    15117.58630|    13707.66066|    11933.92236|    13431.65030|    15652.65575|    13797.44192|     8296.85761|     8659.40927|    13722.32420|    19312.58827|    10884.85102|    12458.17729|    19886.59251|    13596.38787|    11928.68534|    15156.35324|    10874.51410|    16831.93233|     9262.21472|    14807.99755|    12568.65338|     9539.44530|    11190.59239|    17483.61876|     3266.01562|    11612.94350|     6768.83703|    11296.67910|    13545.42241|    18443.79905|    18076.24385|    12473.60374|    15710.81373|    22651.92672|    11649.07539|    14696.21182|    14670.15035|    16634.95537|    16496.09378|    10481.82465|     4416.13190|    16387.22821|    10262.50502|    14409.49551|     9598.41362|    14945.00075|        0.00000|    21801.66828|    15446.87796|    16062.55197|    12263.61246|    13686.17500|    14073.84060|    13943.98917|    18131.30291|    17302.50871|    15870.24316|    18030.58058|    11607.37734|     9213.98698|     9135.38636|    20175.06901|    14163.04695|    14543.28379|    13778.72680|    14853.95100|    21999.51717|    15826.23255|    16871.07946|     6254.21406|    16273.00743|    12328.54095|    16408.14425|     9541.61870|    16131.55955|    13318.78736|     9444.64278|    15039.16550|    15595.92259|    14586.42496|     8515.29439|    11319.20111|     8665.35030|    13560.37292|    20415.44502|    15130.34054|    16371.49783|    12255.43228|    19954.34652|    13633.56497|    13240.72859|    13864.75461|
    12566.47027|     8192.93992|     3035.09209|     9078.70795|        0.00000|     7054.81233|     6025.51765|    12203.31048|     9212.45034|    10048.53652|    17057.16412|    11398.79619|     9217.69016|    10250.46282|    17709.92370|    17734.12718|     8614.76767|     8688.92265|    14260.33716|    12658.16602|    28132.44969|     8412.99623|    12591.86760|    12152.68277|    11254.23526|     8336.31016|     7682.06069|    14137.65066|      991.76257|    11933.43201|     3536.08979|     7526.71854|     9270.16416|     8425.67082|    12353.75203|    16432.84831|    12261.86981|    10201.92255|    13248.07585|     7106.23572|     8333.05754|     7368.85586|     9253.21895|    13686.32102|     4846.07901|    17214.99797|    10387.55508|    11019.16210|    11152.21804|    13491.95218|    13659.90056|     7382.03606|    10732.12939|     9402.59720|     8466.48214|    13226.50695|    16179.67497|     7801.74271|    14879.99353|    12832.46351|     9323.84615|     9402.33810|     8056.89587|     4718.73398|     8086.93029|     7927.08722|     9186.63960|    15967.19564|     3789.66822|     9195.96813|    16371.05881|     8113.87306|     7849.45750|     6077.64529|     8903.62874|    14861.04697|     8866.19656|     8648.06284|    14384.47624|     9329.51798|     5395.90409|    19299.44162|    12344.72356|    11403.01618|     3133.24831|    11086.75178|    13441.50896|    16492.47869|    14177.21440|    12793.76791|    14911.82149|    13573.21877|     9642.54703|     7100.45194|     5591.44240|     7568.96585|    11883.83375|     9296.31818|     8918.01757|     7308.52026|    11981.79262|    14199.56819|    10479.12531|    11781.33948|        0.00000|    12722.96034|    14389.44308|     8466.79209|    13161.03190|    11715.28963|    11926.44573|     8497.50728|    11036.12011|     8223.80077|     7883.19461|    12548.06577|    12146.06043|    14583.29824|    10854.67397|    13776.41754|    12156.51859|    12536.75543|    12851.68138|    10027.79287|    18835.85591|    10031.54426|     9275.31958|     8070.03691|     7194.29948|     7196.44501|    11085.63028|    10439.03815|     9086.26249|    15134.61022|     9048.62463|    10426.90548|    12080.38890|     9480.30368|    10234.58199|     4224.01831|     5658.90067|     5964.61304|    13261.88946|    14920.41322|    13026.10520|    11069.92580|    19387.25390|    11023.48876|    13085.94507|     9243.01369|
     9765.42004|    15247.75225|    10089.90442|    16133.52028|     7054.81233|        0.00000|    13080.32998|    16634.02993|     2157.63801|    17103.34885|    11290.89438|    10881.56111|    13724.14152|    16222.86376|    17674.45538|    19768.97309|    15669.58000|    10723.76856|    13782.53760|    10220.66076|    26700.86185|     9291.84122|     5565.33278|    12669.53792|    11649.84306|    13528.15590|    14187.00429|    18891.61400|     8046.57490|    18160.57898|    10590.90212|    14581.53087|    16324.97649|    15480.48315|    16652.60099|     9553.02769|    15554.60389|    17256.73488|     6193.26352|    12639.87691|    13552.22360|     6891.05631|    13683.93841|     8539.32976|    11900.89134|    12068.00671|     9909.75553|     3964.34977|    17124.61899|    19678.31832|    16952.63465|    12204.48027|    17786.94171|    13803.46204|    15521.29447|    10873.72931|    15552.61734|      746.93038|    13460.36275|    11272.38589|    10422.26649|     8924.53854|    14894.25972|     9541.17819|    14059.33124|    12236.66992|    13983.22613|    14756.59908|    10844.48055|     8508.86932|    11224.06755|    14166.48425|    14035.82364|    13132.45762|    15089.99488|    21047.41311|    15546.79928|    15702.87517|    20956.30446|     8827.68240|    12450.71642|    22593.29718|    17607.35017|    11919.87133|    10188.06064|    12255.75299|    12754.41016|    14401.66873|    18576.16569|    10632.61400|    18413.80584|    17845.40619|    16543.83535|    14155.26427|    10413.88662|    14623.77818|     9352.94005|    15482.68432|    15972.82990|     8516.41177|    14454.46032|    15368.56940|     7678.07508|    10349.75164|        0.00000|    17545.40455|    13454.66735|    15521.60442|    14147.42166|    17901.65578|     9478.59149|    10865.02483|    18090.93244|     1168.98844|     5352.30091|    16803.70482|     9615.16673|     7556.76343|    13236.36908|    17096.46171|    19057.80691|    12245.27678|     8433.28797|     9549.99331|    17404.26806|    14850.41668|    16330.13191|    14641.86514|    14090.66988|    14251.25734|    13498.02027|    11425.42791|    14036.20468|    16095.34227|    15729.22734|     7896.01178|     6933.39763|    12364.75988|    12707.24968|    11278.83064|    12713.71300|    13019.42537|    12723.98653|    16089.41443|    11815.50863|    17256.29195|    14314.26169|    12121.90910|    14293.41701|    16297.82602|
    13225.58718|     8148.27339|     2990.42556|    10561.20225|     6025.51765|    13080.32998|        0.00000|     9048.85826|    12263.07166|     9914.31965|    17012.49758|    12181.37925|     9655.36684|    10582.45261|    14022.41314|    17689.46065|    14640.28532|     8644.25611|    14032.32669|     8903.17370|    22106.93205|     4073.85518|    11806.77779|    12811.79968|    11209.56872|     8291.64362|     9319.89355|    14982.85842|     7017.28022|    14508.53674|     9561.60744|     8771.33932|    13308.97895|     8028.01320|    15335.11394|    15351.95056|    13044.45286|    14240.73734|    13990.55976|     8245.74997|    12861.47497|     7324.18932|     6098.76673|     9347.17998|     5505.19592|    12875.85692|    10159.54462|    14158.76415|    11811.33495|    15912.02713|    14442.48362|     7337.36953|    10687.46285|    10061.71411|     8421.81561|    13181.84042|    19697.41022|    12618.76601|    12142.87570|    14156.85025|    10463.36039|     9357.67156|     8012.22934|     4674.06744|     8746.04720|     7947.15335|     3161.12195|    15477.99122|     8697.18318|     4856.82708|    12031.91777|     8896.45612|    12377.87493|     6032.97876|    11323.70369|    17281.12193|     9711.40431|    12686.87762|    11856.39746|     9988.63489|    10478.33647|    16771.36284|    13827.21787|    12062.13309|     3792.36523|     9404.14348|     9102.36792|    13047.22312|    14042.99752|    15655.80768|    14593.81039|    13528.55224|    15668.06468|     7055.78540|     5546.77587|     7524.29931|    11839.16722|    10931.01425|     7380.04029|     7263.85373|    12419.46931|    12516.95989|    11138.24222|     5755.82184|        0.00000|    12678.29380|    10050.30203|     8422.12556|    10495.37942|    14135.36459|     6626.98198|    12536.32207|    15943.63507|    13040.82406|     7838.52807|    13330.64883|    12101.39389|     9815.34715|     8018.38303|    11878.47567|    14148.69052|    11924.28674|    12010.49376|     9983.12633|    12810.33826|    11669.37711|     9230.65304|     5541.95814|    13219.81713|     7151.77847|    11868.21334|     7773.38567|    10225.77673|    12606.53144|     9893.83238|    10382.23894|     7741.24785|     4779.58820|    10672.25868|     8262.83309|     7953.09438|     5919.94651|    13217.22292|    13237.80492|    12536.90078|    12704.62187|    19297.98361|    12163.00300|    13041.27854|    14313.94420|
    15451.49732|    15716.25187|    10714.48164|    16217.33795|    12203.31048|    16634.02993|     9048.85826|        0.00000|    15419.15781|     9404.00150|    20817.95068|    10231.74509|    13598.41182|    10084.01287|    17290.74668|    25413.51673|    15623.63369|    16368.31220|    10883.65148|     8915.70641|    27528.68281|     8908.13252|    13571.03439|    16903.89276|     5926.95276|    13144.44719|    11931.24901|    18761.62470|    11211.54790|    10011.90719|    13755.87512|    14775.90697|    13894.13820|     7517.69506|    15347.64665|    16868.10891|    12655.71776|    12990.79188|    12856.86597|     5097.07476|    12035.90811|    10029.56863|     2950.09152|     9037.46606|    11161.33162|    12566.14301|     7010.86941|    17314.85030|    10985.76809|    13923.18885|    14053.74852|    11694.14184|    15791.77739|    11644.58001|    15989.79409|     8176.40019|    16909.28967|    15887.09955|    12155.40841|    14396.41594|     7314.68518|     8812.41313|    14510.55101|     9030.83976|     7920.48034|    13577.16668|     5887.73631|    11185.70603|     8413.64226|     8125.16061|    11722.20385|    12737.84710|    11552.30807|    13757.03485|    10498.13683|    16455.55507|    13490.17060|    13272.03688|    20905.25572|    14513.75968|    14217.40561|    20479.52572|    14910.02105|    16194.40914|    12810.11757|    10920.30184|    12370.70145|    14483.31772|    13532.67938|    10650.36745|    18030.09714|    21252.60833|     7721.02221|    14623.76388|     8158.13133|    15248.35540|    19447.31105|    10105.44739|    16167.20600|    11620.62604|    14328.73062|    14033.11825|    13364.15235|    14568.62348|        0.00000|    12328.17843|    14884.57937|    14998.43368|    13763.71296|    13309.79773|    13697.46334|    13121.48132|    15660.09415|    16309.15760|    15562.58416|    16821.45827|    15673.60294|    11579.60375|    12852.66037|     7652.11004|    10234.99377|    11936.81945|    15278.82730|    12688.50563|    18232.08903|    12950.71227|    16798.63152|    14590.81640|    19397.60996|    12256.09302|    15444.69966|    11041.71920|     7077.10152|    13981.57081|    13672.59867|    17990.38277|    10643.39819|     4269.27006|    12581.51999|     8847.99235|    14420.91002|    13487.92499|    15922.60223|    14753.96327|     8244.61559|    11879.05501|    15005.69842|     9014.32779|    11375.38482|    13488.37734|
    11923.05805|    14430.49394|     9272.64611|    18291.15828|     9212.45034|     2157.63801|    12263.07166|    15419.15781|        0.00000|    16286.09054|     9133.25637|    11545.33835|    12796.38420|    16491.34970|    18338.23262|    20432.75033|    17827.21801|    11387.54580|    15940.17561|    12378.29877|    24872.90850|     8443.15230|     7722.97079|    11622.22470|     9492.20506|    12030.91273|    15602.11410|    16733.97599|    10204.21291|    17906.96302|    12748.54013|    13662.37250|    17678.27607|    16276.96212|    18810.23900|    11710.66570|    15359.24485|    18610.03445|     8325.24101|    14797.51492|    15709.86161|     9048.69431|    14347.71565|     6381.69175|    14058.52935|     9910.36870|    12067.39354|     1895.69249|    17393.10493|    20466.03117|    16757.27561|    13619.59008|    16969.68340|    15961.10005|    14704.03616|    10948.94325|    17710.25535|     1410.70762|    15618.00076|     9114.74788|    12579.90449|    11082.17655|    14045.57079|    10956.28799|    14327.81717|    13112.18646|    14647.00336|    12598.96107|    13002.11856|     9172.64656|     9066.42954|    14830.26149|    16193.46165|    12315.19931|    15877.70773|    21835.12596|    14619.04196|    17056.17474|    21831.82099|    10985.32041|    14608.35443|    23003.77652|    17682.56412|    11209.46505|    12345.69865|    11327.99568|    13418.18739|    13473.91142|    16418.52768|     8474.97599|    17482.67571|    16917.64887|    15616.07804|    13338.00596|    11828.99642|    13806.51987|     8425.18274|    15485.01829|    15053.67153|     9180.18901|    13526.70300|    14440.81209|     9835.71309|     9421.99432|        0.00000|    18960.51435|    12526.91003|    14704.34611|    13216.29152|    18689.36863|     8550.83418|     9937.26751|    20248.57045|     1832.76568|     4424.54359|    14646.06682|     8687.40941|     9714.40143|    12387.68015|    16247.77279|    18130.04960|    14402.91479|     9097.06521|    11707.63132|    15576.31472|    14363.96731|    15512.87360|    15517.38167|    13874.44710|    13433.99903|    12570.26296|    12089.20515|    14699.98191|    18252.98028|    14801.47003|     6968.25446|     4775.75963|    13028.53712|    11779.49237|    12632.13021|    14871.35101|    12202.16706|    14881.62454|    15161.65711|     9657.87063|    17258.62591|    16418.95345|    14279.54710|    12135.77900|    18455.46403|
    16316.95871|     6312.25037|     7013.44443|    13947.56598|    10048.53652|    17103.34885|     9914.31965|     9404.00150|    16286.09054|        0.00000|    11413.94918|    13735.56354|    15355.10557|     6282.76565|    15850.36646|    21712.47952|    15305.19957|    12667.27499|    14387.46994|    12419.52487|    26005.06781|     9773.59391|    15398.85354|    16198.16341|    15209.70686|    12314.66250|    12796.71040|    16702.62698|    10085.38992|    18642.33167|    12629.71714|    13946.12228|    12767.98022|     1886.30644|    13813.04786|    14805.70555|    15759.68587|    13699.73861|    18088.60182|     8600.89321|    10731.63561|    11347.20820|     6453.90998|    15046.91871|     8891.55965|    18575.59565|    10514.68786|    18181.78303|    11511.58592|    12203.79394|    17157.71662|    11360.38840|     6387.77589|    13448.07784|     6585.79258|    13408.13603|    19677.49103|    16752.56094|    10620.80962|    17001.53562|    10818.50364|    12316.23158|     6176.20631|     8697.08632|     8446.29817|    14442.62807|     6753.19770|    15833.13447|     7287.48428|     8990.62201|    17731.65650|    11611.68912|    11215.23565|    10055.99764|    11023.95467|    16981.37290|    11796.02901|    12145.87890|    21770.71711|    13374.99862|    14834.49138|    23983.34418|    11914.61685|    15448.49682|     7178.72895|    11446.11967|    10930.32124|    17987.13618|     4128.67788|    12257.64392|    18890.17384|    15553.74943|    17017.80533|     5219.76238|     9023.59272|    11547.31819|    15862.18610|    10631.26522|    15337.42131|    11286.87260|    16727.57836|    13646.00163|    14229.61374|     9653.95760|        0.00000|    15831.99688|    15750.04076|     6586.10253|    14629.17435|    13835.61556|     8782.79746|    11995.32334|    14533.93617|    17174.61899|    11861.54695|    16045.88183|    16124.41277|    13407.42290|    13718.12176|    17056.11154|    14503.83377|    15440.63791|    16144.28869|    14006.14521|    16708.47403|    13961.37427|     7394.63002|    15456.27779|    17242.83600|     2852.09151|    14583.44634|    11907.18059|    10580.91998|    17485.38927|    11613.60095|    14405.25782|    13440.98658|     5134.73145|    16371.99741|     7721.83437|    14752.52802|     4083.92348|    11634.74671|    15279.78110|    12892.04403|    12404.87284|    19653.12685|    12518.14625|    16022.81326|    14014.19517|
